Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),Seconds,vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m)
1660782352588176,0.8325932707713433,-0.192568856336309,-0.1649805447470815,37.180492,-0.1338140759506584,-0.107900523729959,-0.6222827528636273,0.1053617024237286,0.2936858515858503,-0.05417790301894276
1660782352604189,0.837232013427939,-0.1586327916380558,-0.2907148851758601,37.196505,-0.1044214431009139,-0.1070102154898386,-0.5621933618168682,0.1089265973052694,0.2767134382700152,-0.04586598323425106
1660782352620201,0.8820325017166404,-0.1466697184710459,-0.3595635919737545,37.212517,-0.08191951317972736,-0.1015228044016749,-0.4953217224555438,0.1120383079413996,0.2612404067262601,-0.03846372235365603
1660782352636213,0.9584496833752958,-0.1629053177691308,-0.4418402380407418,37.228529,-0.06716279508864401,-0.09184248160443451,-0.421819355003004,0.1147042253934032,0.2474627410450926,-0.03204041309861533
1660782352652225,1.015701533531701,-0.1315327687495231,-0.4733348592355231,37.244541,-0.06067108868564152,-0.07841183213224376,-0.3423982157968031,0.1169293002119782,0.2355438472920554,-0.0266641295025844
1660782352668237,1.053788052185855,-0.1098039215686275,-0.5183794918745708,37.260553,-0.06237590495643826,-0.0617447618722905,-0.2581527701392513,0.1187190555635374,0.2256169239317014,-0.02240813004208908
1660782352684250,1.11445792324712,-0.1351949340047302,-0.5517051956969556,37.276566,-0.07153106653902128,-0.04251985658248004,-0.1703743850930465,0.1200802711719588,0.2177912367745116,-0.01935411815011451
1660782352700262,1.153643091477837,-0.1400778210116731,-0.5770962081330588,37.292578,-0.0867248932048314,-0.02160209686780177,-0.08029144418157233,0.1210190879982135,0.2121493813035785,-0.01757931861202483
1660782352716274,1.130083161669337,-0.1372701609826809,-0.584176394293126,37.30859,-0.1059644540063303,8.001276764144777e-05,0.01120187232241752,0.121537689104746,0.2087434729282746,-0.01713889073696978
1660782352732286,1.108476386663614,-0.1391012436102845,-0.6173800259403373,37.324602,-0.1269098946286013,0.0216909687042055,0.1035843140708239,0.121631675891314,0.2076001534150078,-0.01805823118061634
